Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
SOGC,SOGC.ci,8325.0,"+1,28%",1069.0,8899425.0,8400.0,8400.0,8325.0,8220.0,0.42,49.86,0.0,179835000000.0,8525.0,8300.0,0.011399999999999999,8550.0,7110.0,0.1275,9000.0,7000.0,0.0633,9000.0,7000.0,0.10529999999999999,9000.0,2595.0,0.732,9000.0,2595.0,1.4815
