Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
NTLC,NTLC.ci,16250.0,"-1,46%",408.0,6630000.0,16490.0,16490.0,16250.0,16490.0,0.5,69.18,0.0,358644000000.0,15325.0,13200.0,0.2492,15325.0,11400.0,0.4216,15325.0,10600.0,0.5484,15495.0,10250.0,0.4991,15495.0,6250.0,1.1740000000000002,15495.0,3200.0,3.85
