Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
SIBC,SIBC.ci,9000.0,"+1,12%",2672.0,24048000.0,8900.0,9000.0,8900.0,8900.0,0.79,55.66,0.0,900 000 M,8900.0,8510.0,-%,9300.0,7150.0,0.2329,9300.0,5580.0,0.5652,9300.0,4650.0,0.875,9300.0,2473.0,2.5503,9300.0,1650.0,4.3892
