Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
ONTBF,ONTBF.bf,2700.0,"-3,57%",1970.0,5319000.0,2800.0,2800.0,2700.0,2800.0,0.22,53.51,0.0,183600000000.0,2990.0,2805.0,-0.0361,3070.0,2680.0,0.0182,3095.0,2300.0,0.1268,3095.0,2255.0,0.0409,3095.0,2000.0,-%,4980.0,2000.0,-0.1371
