Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
SDSC,SDSC.ci,2700.0,"-2,17%",7428.0,20055600.0,2760.0,2760.0,2700.0,2760.0,0.19,69.19,0.0001,146 975 M,2125.0,1980.0,0.3005,2125.0,1650.0,0.5085999999999999,2325.0,1430.0,0.7426,2325.0,1345.0,0.65,2325.0,1225.0,1.0625,2760.0,1200.0,0.5529
