Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
SDCC,SDCC.ci,11945.0,"+1,01%",134.0,1600630.0,11970.0,11970.0,11945.0,11825.0,0.62,54.4,0.0,107505000000.0,12275.0,11100.0,0.0761,12275.0,9395.0,0.25670000000000004,12275.0,5755.0,1.0595,12275.0,5605.0,0.8693000000000001,12275.0,4205.0,1.486,12275.0,3500.0,2.0356
