Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
TTLC,TTLC.ci,2995.0,"0,00%",1744.0,5223280.0,2995.0,2995.0,2995.0,2995.0,0.46,56.94,0.0,188 570 M,2890.0,2805.0,0.0363,3000.0,2805.0,-%,3300.0,2310.0,0.2827,3300.0,2100.0,0.12380000000000001,4190.0,1580.0,0.39299999999999996,4190.0,1455.0,1.0236
