Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
SNTS,SNTS.sn,31495.0,"0,00%",4731.0,149002845.0,30900.0,31495.0,30900.0,31495.0,1.23,62.75,0.0,3 149 500 M,28505.0,28250.0,0.10529999999999999,30000.0,28200.0,0.08810000000000001,30000.0,24400.0,0.20600000000000002,30000.0,24400.0,0.26,30000.0,15000.0,1.0861,30000.0,13105.0,1.2993000000000001
