Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
STAC,STAC.ci,2900.0,"-0,17%",1215.0,3523500.0,2905.0,2905.0,2900.0,2905.0,0.47,34.4,0.0001,38 976 M,3600.0,2900.0,-0.0203,3600.0,2600.0,0.037599999999999995,4000.0,1120.0,1.1887,4000.0,49500.0,4.8586,4000.0,40500.0,1.5438999999999998,4000.0,40500.0,2.8667000000000002
