Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
ECOC,ECOC.ci,16195.0,"-0,31%",1653.0,26770335.0,16245.0,16245.0,16195.0,16245.0,0.9,48.78,0.0,891544000000.0,16800.0,16400.0,-0.0125,16800.0,14500.0,-0.0064,17945.0,14500.0,0.012199999999999999,17945.0,10880.0,0.4885,17945.0,5105.0,2.1084,17945.0,3300.0,3.7493
