Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
BRVMC,BRVMC,484.07,"-0,05%",,1026198927.0,48407.0,48407.0,48407.0,48432.0,0.0,77.73,-%,- M,43852.0,43561.0,0.11230000000000001,44013.0,41440.0,0.1772,44013.0,33985.0,0.40490000000000004,44013.0,30395.0,0.5857,44013.0,19636.0,1.4737,44013.0,15928.0,2.0274
